Id,Label,Score
0,0,1.5681695503819018
1,1,1.0
2,2,0.8068651587447039
3,3,0.8068651587447039
4,4,1.4091121961529034
5,5,0.9955188955515972
6,6,0.6994757374619746
7,7,0.949474000250369
8,8,0.4591001749224548
9,9,0.6035887490820258
10,10,0.0037892791160073626
11,11,0.25
12,12,0.25
13,13,0.7112159734318364
14,14,2.133647920295509
15,15,0.29604315808962267
16,16,1.0
17,17,1.0
18,18,0.7112159734318364
19,19,0.6035887490820258
20,20,0.25
21,21,0.25
22,22,0.0037892791160073626
23,23,0.6401707860524197
24,24,0.837032912734417
25,25,0.9862379037165003
26,26,0.08501971994669344
27,27,2.167367834526719
28,28,1.0
29,29,1.0
30,30,0.29604315808962267
31,31,1.0
32,32,1.0
33,33,1.0
34,34,1.982016365089742
35,35,0.3707029388739535
36,36,1.0
37,37,1.0
38,38,1.0
39,39,1.0
40,40,0.8093096738511603
41,41,1.0
42,42,1.0
43,43,1.0
44,44,1.0
45,45,1.0
46,46,1.0
47,47,1.0
48,48,1.0
49,49,1.0
50,50,1.0
51,51,0.851601797749034
52,52,0.557985190245029
53,53,0.7870288712956368
54,54,0.7870288712956368
55,55,1.0060668916750695
56,56,1.0
57,57,4.286413712812853
58,58,1.0
59,59,1.1996989210376814
60,60,3.344362447353319
61,61,1.0
62,62,0.002116429998511924
63,63,1.0
64,64,1.662153713732466
65,65,0.8276745118527247
66,66,2.198797432723512
67,67,0.0585119524531642
68,68,0.0585119524531642
69,69,0.0585119524531642
70,70,0.0585119524531642
71,71,0.0585119524531642
72,72,0.8645843705941234
73,73,1.108022185111006
74,74,0.7273721789194465
75,75,1.0
76,76,0.007427437021961771
77,77,1.0
78,78,0.13688362458548683
79,79,3.1752701235081306
80,80,0.6160635523214784
81,81,0.46302789023852425
82,82,0.21838291362687395
83,83,0.21838291362687395
84,84,0.9410962628981591
85,85,0.82703417605989
86,86,0.5130958204292914
87,87,1.0
88,88,0.6413697755366142
89,89,0.1143187305635834
90,90,0.9516549733167075
91,91,1.0
92,92,1.004494665975679
93,93,0.5573937412255532
94,94,0.5573937412255532
95,95,1.912223856230343E-4
96,96,1.0
97,97,1.0
98,98,0.8514771324399186
99,99,2.2765957122370963
100,100,1.0000050817747976
101,101,1.0
102,102,1.0
103,103,1.6544382236424875
104,104,0.4136095559106219
105,105,4.0089704058534125E-5
106,106,4.0089704058534125E-5
107,107,1.0
108,108,1.0
109,109,2.2770001574043546E-4
110,110,1.0
111,111,1.0
112,112,6.831000472213064E-4
113,113,6.831000472213064E-4
114,114,2.2770001574043546E-4
115,115,1.0
116,116,1.0
117,117,1.0
118,118,6.831000472213064E-4
119,119,4.0089704058534125E-5
120,120,2.6145625084493602
121,121,1.2692238789277699
122,122,0.09235333580737112
123,123,1.0
124,124,0.023348289986402905
125,125,0.4585373819084942
126,126,0.11719336023485555
127,127,1.4011401195674615
128,128,1.0066971783884935
129,129,0.6126185367412244
130,130,0.0935426864447056
131,131,0.42094208900117525
132,132,0.0935426864447056
133,133,0.233856716111764
134,134,1.0
135,135,1.0
136,136,1.0
137,137,1.0
138,138,1.0
139,139,1.0
140,140,1.0
141,141,0.39802741455697305
142,142,1.0
143,143,1.0
144,144,0.0498657553793736
145,145,0.002116429998511924
146,146,1.0
147,147,0.002116429998511924
148,148,1.0
149,149,1.0
150,150,0.21838291362687395
151,151,1.0
152,152,1.0
153,153,0.016621918459791198
154,154,1.0
155,155,0.09622981722811651
156,156,1.0
157,157,1.0
158,158,0.1363710696721855
159,159,1.0
160,160,1.0
161,161,0.016621918459791198
162,162,0.0033414928391407536
163,163,1.0
164,164,1.0
165,165,0.16302750106060682
166,166,0.0935426864447056
167,167,1.0
168,168,0.0935426864447056
169,169,1.0
170,170,1.0
171,171,1.0
172,172,0.9734161854160485
173,173,1.0
174,174,0.02080333036367322
175,175,0.062409991091019655
176,176,0.062409991091019655
177,177,0.062409991091019655
178,178,0.062409991091019655
179,179,1.0
180,180,1.0393971900935872
181,181,1.249564676417055
182,182,0.03819682762104415
183,183,0.9881386861354894
184,184,4.0089704058534125E-5
185,185,0.9925145992265705
186,186,1.9265798584375888
187,187,1.0
188,188,1.0
189,189,0.9632899292187944
190,190,1.9265798584375888
191,191,1.6241521629745785
192,192,0.21288425577871825
193,193,0.041232484659738076
194,194,0.11368196514346703
195,195,0.041232484659738076
196,196,0.11719336023485555
197,197,0.6844181229274342
198,198,0.9993481250578482
199,199,1.0
200,200,1.0
201,201,1.0
202,202,0.9358913703004543
203,203,0.8053148294164422
204,204,1.0
205,205,0.05498094301582461
206,206,0.17781175148428077
207,207,0.027490471507912305
208,208,0.03239995280931189
209,209,0.9996681853744522
210,210,0.6421930911172614
211,211,0.997221127216238
212,212,1.128527224322001
213,213,0.04388751708794521
214,214,0.9721498139113952
215,215,0.02764723635316421
216,216,0.08246496931947615
217,217,1.0
218,218,0.8480265809917419
219,219,0.07045732262514327
220,220,0.07045732262514327
221,221,0.2422933088547834
222,222,0.047237735550864454
223,223,0.2422933088547834
224,224,0.047237735550864454
225,225,0.2422933088547834
226,226,0.047237735550864454
227,227,0.16533207442802558
228,228,0.2422933088547834
229,229,0.047237735550864454
230,230,0.2422933088547834
231,231,0.047237735550864454
232,232,0.2422933088547834
233,233,0.047237735550864454
